sentry_id,shareId,shortId,title,culprit,permalink,logger,level,status,substatus,isPublic,platform,type,numComments,assignedTo,isBookmarked,isSubscribed,subscriptionDetails,hasSeen,annotations,issueType,issueCategory,priority,priorityLockedAt,isUnhandled,count,userCount,firstSeen,lastSeen,filtered,project.id,project.name,project.slug,project.platform,metadata.value,metadata.type,metadata.filename,metadata.function,metadata.in_app_frame_mix,metadata.sdk.name,metadata.sdk.name_normalized,metadata.initial_priority,metadata.title,stats.24h,lifetime.count,lifetime.userCount,lifetime.firstSeen,lifetime.lastSeen,lifetime.stats,metadata.seer_similarity.similarity_model_version,metadata.seer_similarity.request_hash
6523021453,,FIREFOX-IOS-2HC7,"SIGABRT: Object %p of class %s deallocated with non-zero retain count %zd. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.",TabManagerImplementation.removeAllPrivateTabs,https://mozilla.sentry.io/issues/6523021453/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:07:49Z,2025-04-07T02:07:49Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Object %p of class %s deallocated with non-zero retain count %zd. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.
 > Object 0x30141e340 of class _ContiguousArrayStorage deallocated with non-zero retain count 2. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.
",SIGABRT,<compiler-generated>,TabManagerImplementation.removeAllPrivateTabs,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T02:07:49Z,2025-04-07T02:07:49Z,,,
6523002912,,FIREFOX-IOS-2HC6,"EXC_BAD_ACCESS: 5975C849-D841-4461-BB1A-5FDA00E2F551-12 > lKZnBweU10SmI0SVhFazZQa3Npag%22,%22origin%22:3},%22optout%22:{%22value%22:false,%22origin%22:0},%22tld%22:%22tomestone.gg%22,%22topUrl%22:%22tomestone.gg%22,%22version%22:159,%22cw%22:true,%22lsw%22:true,%22orig...",nw_protocol_error,https://mozilla.sentry.io/issues/6523002912/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:01:42Z,2025-04-07T02:01:42Z,,6176941,firefox-ios,firefox-ios,apple-ios,"5975C849-D841-4461-BB1A-5FDA00E2F551-12 > lKZnBweU10SmI0SVhFazZQa3Npag%22,%22origin%22:3},%22optout%22:{%22value%22:false,%22origin%22:0},%22tld%22:%22tomestone.gg%22,%22topUrl%22:%22tomestone.gg%22,%22version%22:159,%22cw%22:true,%22lsw%22:true,%22origin%22:%22publishertagids%22,%22requestId%22:%220.41167169112518975%22} >
KERN_INVALID_ADDRESS at 0x2c32322567617086.",EXC_BAD_ACCESS,,nw_protocol_error,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T02:01:42Z,2025-04-07T02:01:42Z,,,
6522876899,,FIREFOX-IOS-2HC5,App Hanging: App hanging for at least 2000 ms.,<redacted>,https://mozilla.sentry.io/issues/6522876899/,,error,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,False,1,1,2025-04-07T01:21:00Z,2025-04-07T01:21:00Z,,6176941,firefox-ios,firefox-ios,apple-ios,App hanging for at least 2000 ms.,App Hanging,,WTF::URLParser::parse<T>,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 1], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T01:21:00.272437Z,2025-04-07T01:21:00Z,,,
6522754969,,FIREFOX-IOS-2HC4,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",UIView.pinToSuperview,https://mozilla.sentry.io/issues/6522754969/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T00:43:59Z,2025-04-07T00:43:59Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 1], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T00:43:59Z,2025-04-07T00:43:59Z,,,
6522581671,,FIREFOX-IOS-2HC3,No tab manager for window UUID.,,https://mozilla.sentry.io/issues/6522581671/,,info,unresolved,new,False,cocoa,default,0,,False,False,,False,[],error,error,low,,False,1,1,2025-04-06T23:50:40Z,2025-04-06T23:50:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,,,,,mixed,sentry.cocoa,sentry.cocoa,25,No tab manager for window UUID.,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T23:50:40.781480Z,2025-04-06T23:50:40Z,,,
6522547949,,FIREFOX-IOS-2HC2,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6522547949/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T23:39:21Z,2025-04-06T23:39:21Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T23:39:21Z,2025-04-06T23:39:21Z,,,
6522501105,,FIREFOX-IOS-2HC1,EXC_BAD_ACCESS: e.Whisper >,quic_frame_write_STOP_SENDING,https://mozilla.sentry.io/issues/6522501105/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T23:24:36Z,2025-04-06T23:24:36Z,,6176941,firefox-ios,firefox-ios,apple-ios,"e.Whisper >
KERN_INVALID_ADDRESS at 0x1279b49d8.",EXC_BAD_ACCESS,,quic_frame_write_STOP_SENDING,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T23:24:36Z,2025-04-06T23:24:36Z,,,
6522489572,,FIREFOX-IOS-2HC0,EXC_BAD_ACCESS: wser-eco-copy >,quic_frame_write_STOP_SENDING,https://mozilla.sentry.io/issues/6522489572/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T23:20:49Z,2025-04-06T23:20:49Z,,6176941,firefox-ios,firefox-ios,apple-ios,"wser-eco-copy >
KERN_INVALID_ADDRESS at 0x119e409d8.",EXC_BAD_ACCESS,,quic_frame_write_STOP_SENDING,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T23:20:49Z,2025-04-06T23:20:49Z,,,
6522429742,,FIREFOX-IOS-2HBZ,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,UIView.pinToSuperview,https://mozilla.sentry.io/issues/6522429742/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T23:01:49Z,2025-04-06T23:01:49Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T23:01:49Z,2025-04-06T23:01:49Z,,,
6522259124,,FIREFOX-IOS-2HBY,"SIGABRT: Signal 6, Code 0",__rg_oom,https://mozilla.sentry.io/issues/6522259124/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T22:08:47Z,2025-04-06T22:08:47Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Signal 6, Code 0",SIGABRT,alloc.rs,__rg_oom,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T22:08:47Z,2025-04-06T22:08:47Z,,,
6522186068,,FIREFOX-IOS-2HBX,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 12 >",Date.noon.getter,https://mozilla.sentry.io/issues/6522186068/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T21:23:10Z,2025-04-06T21:23:10Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 12 >
KERN_INVALID_ADDRESS at 0xc.",EXC_BAD_ACCESS,TimeConstants.swift,Date.noon.getter,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T21:23:10Z,2025-04-06T21:23:10Z,,,
6522186034,,FIREFOX-IOS-2HBW,EXC_BAD_ACCESS: firstItem >,UIStackView.animateAddingView,https://mozilla.sentry.io/issues/6522186034/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T21:41:40Z,2025-04-06T21:41:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,"firstItem >
KERN_INVALID_ADDRESS at 0xf2ae10bd9780.",EXC_BAD_ACCESS,UIStackViewExtension.swift,UIStackView.animateAddingView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T21:41:40Z,2025-04-06T21:41:40Z,,,
6522109681,,FIREFOX-IOS-2HBV,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 54225563600 >",JumpBackInSyncedTab,https://mozilla.sentry.io/issues/6522109681/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T21:21:25Z,2025-04-06T21:21:25Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 54225563600 >
KERN_INVALID_ADDRESS at 0xca0186fd0.",EXC_BAD_ACCESS,<compiler-generated>,JumpBackInSyncedTab,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T21:21:25Z,2025-04-06T21:21:25Z,,,
6522093485,,FIREFOX-IOS-2HBT,"SIGABRT: Signal 6, Code 0",__rg_oom,https://mozilla.sentry.io/issues/6522093485/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T21:16:37Z,2025-04-06T21:16:37Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Signal 6, Code 0",SIGABRT,alloc.rs,__rg_oom,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T21:16:37Z,2025-04-06T21:16:37Z,,,
6522057508,,FIREFOX-IOS-2HBS,EXC_BAD_ACCESS: initWithFrame: > viewWillLayoutSubviews >,UIView.__allocating_init,https://mozilla.sentry.io/issues/6522057508/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T21:05:47Z,2025-04-06T21:05:47Z,,6176941,firefox-ios,firefox-ios,apple-ios,"initWithFrame: > viewWillLayoutSubviews >
KERN_INVALID_ADDRESS at 0x656c78.",EXC_BAD_ACCESS,<compiler-generated>,UIView.__allocating_init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T21:05:47Z,2025-04-06T21:05:47Z,,,
6521926704,,FIREFOX-IOS-2HBR,NSInvalidArgumentException: -[__NSCFData size]: unrecognized selector sent to instance 0x3025cd440,KingfisherWrapper<T>.size.getter,https://mozilla.sentry.io/issues/6521926704/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T20:26:38Z,2025-04-06T20:26:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,-[__NSCFData size]: unrecognized selector sent to instance 0x3025cd440,NSInvalidArgumentException,Image.swift,KingfisherWrapper<T>.size.getter,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 1], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T20:26:38Z,2025-04-06T20:26:38Z,,,
6521757916,,FIREFOX-IOS-2HBQ,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,WebviewViewController.setupWebView,https://mozilla.sentry.io/issues/6521757916/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T19:35:40Z,2025-04-06T19:35:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,WebviewViewController.swift,WebviewViewController.setupWebView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 1], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T19:35:40Z,2025-04-06T19:35:40Z,,,
6521659170,,FIREFOX-IOS-2HBP,EXC_BAD_ACCESS: UsableEligibleDuration >,quic_conn_process_inbound,https://mozilla.sentry.io/issues/6521659170/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T19:05:38Z,2025-04-06T19:05:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,"UsableEligibleDuration >
KERN_INVALID_ADDRESS at 0x12fc28a90.",EXC_BAD_ACCESS,,quic_conn_process_inbound,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 1], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T19:05:38Z,2025-04-06T19:05:38Z,,,
6521632769,,FIREFOX-IOS-2HBN,"EXC_BREAKPOINT: Exception 6, Code 1, Subcode 7248629204",sqlite3MemMalloc,https://mozilla.sentry.io/issues/6521632769/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T18:57:49Z,2025-04-06T18:57:49Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 6, Code 1, Subcode 7248629204",EXC_BREAKPOINT,sqlite3.c,sqlite3MemMalloc,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-06T18:57:49Z,2025-04-06T18:57:49Z,,,
6520143090,,FIREFOX-IOS-2HB4,"EXC_BREAKPOINT: Exception 6, Code 1, Subcode 6847426596",Site,https://mozilla.sentry.io/issues/6520143090/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T09:30:37Z,2025-04-07T09:30:37Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 6, Code 1, Subcode 6847426596",EXC_BREAKPOINT,<compiler-generated>,Site,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 1], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-06T11:37:03Z,2025-04-07T09:30:37Z,,,
6518393967,,FIREFOX-IOS-2HAF,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,ContentContainer.addToView,https://mozilla.sentry.io/issues/6518393967/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T01:49:53Z,2025-04-07T01:49:53Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,ContentContainer.swift,ContentContainer.addToView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 1], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-06T02:40:50Z,2025-04-07T01:49:53Z,,,
6517846126,,FIREFOX-IOS-2HA5,EXC_BAD_ACCESS: lignedAnchors > tor: >,ContentContainer.addToView,https://mozilla.sentry.io/issues/6517846126/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T04:21:38Z,2025-04-07T04:21:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,"lignedAnchors > tor: >
KERN_INVALID_ADDRESS at 0x2000.",EXC_BAD_ACCESS,ContentContainer.swift,ContentContainer.addToView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 1], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",3,3,2025-04-05T23:52:34Z,2025-04-07T04:21:38Z,,,
6514612384,,FIREFOX-IOS-2H9E,EXC_BAD_ACCESS: initWithOptions:capacity: >,Tab.__ivar_destroyer,https://mozilla.sentry.io/issues/6514612384/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:11:54Z,2025-04-07T02:11:54Z,,6176941,firefox-ios,firefox-ios,apple-ios,"initWithOptions:capacity: >
KERN_INVALID_ADDRESS at 0x1e.",EXC_BAD_ACCESS,Tab.swift,Tab.__ivar_destroyer,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",3,3,2025-04-05T07:21:14Z,2025-04-07T02:11:54Z,,,
6514147323,,FIREFOX-IOS-2H9A,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",WebviewViewController.setupWebView,https://mozilla.sentry.io/issues/6514147323/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T15:54:35Z,2025-04-07T15:54:35Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,WebviewViewController.swift,WebviewViewController.setupWebView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-05T05:58:48Z,2025-04-07T15:54:35Z,,,
